State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/23,Parts per billion,None,23,96,13.578261,31.7,7,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/24,Parts per billion,None,24,100,17.195833,33.2,6,31,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/25,Parts per billion,None,24,100,23.504167,36.9,18,34,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/26,Parts per billion,None,24,100,13.379167,28.9,7,26,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/27,Parts per billion,None,24,100,5.758333,12.7,20,11,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/28,Parts per billion,None,24,100,10.925,33.1,5,31,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/29,Parts per billion,None,23,96,5.582609,17.3,1,16,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/30,Parts per billion,None,23,96,16.943478,33.8,5,31,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/10/31,Parts per billion,None,22,92,27.572727,37.7,20,35,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/1,Parts per billion,None,24,100,29.408333,45.8,7,42,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/2,Parts per billion,None,24,100,28.441667,39.7,19,37,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/3,Parts per billion,None,23,96,29.243478,42.6,19,40,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/4,Parts per billion,None,23,96,29.408696,43.7,10,41,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/5,Parts per billion,None,21,88,24.9,42.3,18,40,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/6,Parts per billion,None,23,96,27.721739,42.7,18,40,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/7,Parts per billion,None,24,100,27.533333,35.6,7,33,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/8,Parts per billion,None,24,100,30.808333,43.5,18,41,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/9,Parts per billion,None,24,100,28.95,43.7,18,41,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/10,Parts per billion,None,24,100,25.804167,38.9,18,36,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/11,Parts per billion,None,24,100,21.1375,35.9,23,33,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/12,Parts per billion,None,22,92,29.336364,46.1,17,43,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/13,Parts per billion,None,23,96,26.617391,37.8,18,35,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/14,Parts per billion,None,24,100,29.1125,40.8,18,38,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/15,Parts per billion,None,24,100,31.129167,51.9,9,48,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/16,Parts per billion,None,24,100,20.895833,34.7,18,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/17,Parts per billion,None,24,100,24.429167,40.8,21,38,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/18,Parts per billion,None,24,100,31.633333,46.2,17,43,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/19,Parts per billion,None,22,92,30.827273,43.1,19,41,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/20,Parts per billion,None,23,96,17.786957,32.8,0,30,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/21,Parts per billion,None,24,100,3.2875,13.3,23,12,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/22,Parts per billion,None,24,100,20.291667,30.2,9,28,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/23,Parts per billion,None,24,100,17.25,29,21,27,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/24,Parts per billion,None,24,100,21.391667,36.1,19,34,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/25,Parts per billion,None,24,100,18.020833,31.7,1,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/26,Parts per billion,None,22,92,18.122727,34.2,17,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/27,Parts per billion,None,23,96,16.1,34,17,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/28,Parts per billion,None,24,100,19.5125,34.2,7,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/29,Parts per billion,None,24,100,17.704167,40.4,22,38,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/11/30,Parts per billion,None,24,100,15.541667,38.3,0,36,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/1,Parts per billion,None,24,100,27.891667,43.5,22,41,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/2,Parts per billion,None,24,100,30.733333,37.8,2,35,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/3,Parts per billion,None,23,96,26.813043,39.3,0,37,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/4,Parts per billion,None,23,96,29.165217,39.5,17,37,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/5,Parts per billion,None,24,100,30.325,38.8,2,36,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/6,Parts per billion,None,24,100,25.158333,30.9,16,28,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/7,Parts per billion,None,24,100,20.445833,24.9,3,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/8,Parts per billion,None,24,100,21.854167,37.6,17,35,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/9,Parts per billion,None,24,100,19.175,34.6,19,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/10,Parts per billion,None,23,96,25.095652,36.5,19,34,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/11,Parts per billion,None,23,96,31.895652,40.3,8,38,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/12,Parts per billion,None,24,100,26.733333,33.1,0,31,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/13,Parts per billion,None,24,100,15.741667,36.2,8,34,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/14,Parts per billion,None,24,100,17.0125,30,10,28,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/15,Parts per billion,None,24,100,13.733333,35.1,5,33,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/16,Parts per billion,None,24,100,11.683333,34.1,7,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/17,Parts per billion,None,23,96,24.321739,38.8,19,36,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/18,Parts per billion,None,23,96,33.169565,42.7,8,40,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/19,Parts per billion,None,24,100,35.25,41.9,17,39,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/20,Parts per billion,None,24,100,31.491667,43.1,8,41,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/21,Parts per billion,None,24,100,32.9,43.7,10,41,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/22,Parts per billion,None,24,100,15.3375,39.1,17,37,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/23,Parts per billion,None,24,100,18.816667,39.5,8,37,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/24,Parts per billion,None,23,96,10.134783,24.7,8,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/25,Parts per billion,None,23,96,12.552174,25.7,7,24,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/26,Parts per billion,None,24,100,15.570833,27.4,7,25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/27,Parts per billion,None,24,100,14.604167,30.5,3,28,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
49,35,3006,42602,3,40.736389,-111.872222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/12/28,Parts per billion,None,24,100,12.208333,33.8,7,31,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Hawthorne,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,"Salt Lake City, UT",2021/11/2
